pandal_id,pandal_name,pandal_region,pandal_latitude,pandal_longitude,eatery_name,cuisine_type,distance_m,distance_km,budget_for_two_inr,best_recommended_item,eatery_latitude,eatery_longitude
97,Kalighat Nepal Bhattacharjee Street Club,South Kolkata,22.520534,88.347212,Bedwin (Near Kalighat Nepal Bhattacharjee Street Club),Fast Food Roll Corner,890,0.89,200,Kathi Chicken Egg Roll,22.528431,88.34554
97,Kalighat Nepal Bhattacharjee Street Club,South Kolkata,22.520534,88.347212,Ganguram Sweets (Near Kalighat Nepal Bhattacharjee Street Club),Sweet Corner,740,0.74,180,Mishti Doi & Kesar Radhaballavi,22.514921,88.351131
97,Kalighat Nepal Bhattacharjee Street Club,South Kolkata,22.520534,88.347212,Bhojohori Manna (Near Kalighat Nepal Bhattacharjee Street Club),Traditional Bengali,670,0.67,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.525331,88.351192
98,Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja,South Kolkata,22.513012,88.384023,Bhojohori Manna (Near Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja),Traditional Bengali,840,0.84,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.511205,88.391957
98,Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja,South Kolkata,22.513012,88.384023,Ganguram Sweets (Near Kasba R.K. Chatterjee Road Adhibasi Brinda Durga Puja),Sweet Corner,950,0.95,180,Mishti Doi & Kesar Radhaballavi,22.516353,88.375512
99,Kasba Renaissance Club,South Kolkata,22.512334,88.384412,Koshe Kosha (Near Kasba Renaissance Club),Authentic Bengali,660,0.66,700,Kosha Mangsho with Luchi,22.509682,88.390162
99,Kasba Renaissance Club,South Kolkata,22.512334,88.384412,Balaram Mullick & Radharaman Mullick (Near Kasba Renaissance Club),Iconic Mishti,970,0.97,250,Baked Rosogolla & Mango Sandesh,22.505104,88.389754
100,Kasba Shakti Sangha Pallybasi Durgotsav Samity,South Kolkata,22.511645,88.383734,Koshe Kosha (Near Kasba Shakti Sangha Pallybasi Durgotsav Samity),Authentic Bengali,540,0.54,700,Kosha Mangsho with Luchi,22.506794,88.383127
100,Kasba Shakti Sangha Pallybasi Durgotsav Samity,South Kolkata,22.511645,88.383734,Ganguram Sweets (Near Kasba Shakti Sangha Pallybasi Durgotsav Samity),Sweet Corner,810,0.81,180,Mishti Doi & Kesar Radhaballavi,22.50432,88.383809
101,Ketopole Sammilani Durga Puja,South Kolkata,22.508012,88.338023,Kasturi Restaurant (Near Ketopole Sammilani Durga Puja),Dhakai Bangladeshi Bengali,770,0.77,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.514269,88.334736
101,Ketopole Sammilani Durga Puja,South Kolkata,22.508012,88.338023,Campari (Near Ketopole Sammilani Durga Puja),Snack & Cutlet Joint,720,0.72,250,Fish Fry with Kasundi & Mutton Roll,22.505932,88.331389
101,Ketopole Sammilani Durga Puja,South Kolkata,22.508012,88.338023,Arsalan (Near Ketopole Sammilani Durga Puja),Mughlai,580,0.58,750,Mutton Special Biryani & Firni,22.513183,88.337076
102,Keyatala Pally Samity Durga Puja,South Kolkata,22.513012,88.360023,Bedwin (Near Keyatala Pally Samity Durga Puja),Fast Food Roll Corner,770,0.77,200,Kathi Chicken Egg Roll,22.50642,88.357609
102,Keyatala Pally Samity Durga Puja,South Kolkata,22.513012,88.360023,Saptapadi (Near Keyatala Pally Samity Durga Puja),Bengali Fusion,560,0.56,800,Kacha Lonka Mangsho & Pulao Thali,22.51807,88.359758
103,Kheyali Sangha Durga Puja,South Kolkata,22.512334,88.360412,Koshe Kosha (Near Kheyali Sangha Durga Puja),Authentic Bengali,820,0.82,700,Kosha Mangsho with Luchi,22.516542,88.366978
103,Kheyali Sangha Durga Puja,South Kolkata,22.512334,88.360412,Oudh 1590 (Near Kheyali Sangha Durga Puja),Awadhi Dining,950,0.95,1000,Raan Biryani & Galawati Kebab,22.5101,88.369332
104,Khidderpore Sarbojanin Durgotsab,South Kolkata,22.538012,88.324023,Ganguram Sweets (Near Khidderpore Sarbojanin Durgotsab),Sweet Corner,630,0.63,180,Mishti Doi & Kesar Radhaballavi,22.532607,88.322083
104,Khidderpore Sarbojanin Durgotsab,South Kolkata,22.538012,88.324023,Banana Leaf (Near Khidderpore Sarbojanin Durgotsab),South Indian,700,0.7,350,Ghee Roast Masala Dosa & Filter Coffee,22.543595,88.320813
104,Khidderpore Sarbojanin Durgotsab,South Kolkata,22.538012,88.324023,Bijoli Grill (Near Khidderpore Sarbojanin Durgotsab),Bengali Seafood & Snacks,750,0.75,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.542937,88.319007
105,Khidderpur 75 Pally Sarbojanin Durgotsab Committee,South Kolkata,22.537334,88.324412,Bar-B-Q (Near Khidderpur 75 Pally Sarbojanin Durgotsab Committee),Classic Chinese,680,0.68,1200,Peking Duck & Crispy Chilli Pork,22.538778,88.317983
105,Khidderpur 75 Pally Sarbojanin Durgotsab Committee,South Kolkata,22.537334,88.324412,Ganguram Sweets (Near Khidderpur 75 Pally Sarbojanin Durgotsab Committee),Sweet Corner,640,0.64,180,Mishti Doi & Kesar Radhaballavi,22.543121,88.324512
106,Kidderpore Jubaghosthi Durga Puja,South Kolkata,22.536645,88.323734,Banana Leaf (Near Kidderpore Jubaghosthi Durga Puja),South Indian,770,0.77,350,Ghee Roast Masala Dosa & Filter Coffee,22.532726,88.329925
106,Kidderpore Jubaghosthi Durga Puja,South Kolkata,22.536645,88.323734,Arsalan (Near Kidderpore Jubaghosthi Durga Puja),Mughlai,770,0.77,750,Mutton Special Biryani & Firni,22.529939,88.321716
106,Kidderpore Jubaghosthi Durga Puja,South Kolkata,22.536645,88.323734,Bijoli Grill (Near Kidderpore Jubaghosthi Durga Puja),Bengali Seafood & Snacks,730,0.73,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.533768,88.330124
107,Kidderpore Pally Saradiya Durga Puja,South Kolkata,22.535012,88.323023,Bijoli Grill (Near Kidderpore Pally Saradiya Durga Puja),Bengali Seafood & Snacks,630,0.63,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.535923,88.316975
107,Kidderpore Pally Saradiya Durga Puja,South Kolkata,22.535012,88.323023,Roastery Coffee House (Near Kidderpore Pally Saradiya Durga Puja),Cafe & Continental,540,0.54,800,Cranberry Cold Brew & Mac and Cheese,22.53485,88.317774
108,Lake Gardens Peoples Association Durga Puja,South Kolkata,22.507012,88.358023,Roastery Coffee House (Near Lake Gardens Peoples Association Durga Puja),Cafe & Continental,960,0.96,800,Cranberry Cold Brew & Mac and Cheese,22.513103,88.364675
108,Lake Gardens Peoples Association Durga Puja,South Kolkata,22.507012,88.358023,Arsalan (Near Lake Gardens Peoples Association Durga Puja),Mughlai,960,0.96,750,Mutton Special Biryani & Firni,22.502734,88.366146
108,Lake Gardens Peoples Association Durga Puja,South Kolkata,22.507012,88.358023,Bijoli Grill (Near Lake Gardens Peoples Association Durga Puja),Bengali Seafood & Snacks,570,0.57,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.509911,88.35344
109,Lake Youth Corner Durga Puja,South Kolkata,22.506334,88.358412,Chowman (Near Lake Youth Corner Durga Puja),Chinese,530,0.53,700,Kolkata Style Chilli Chicken & Fried Rice,22.509292,88.362467
109,Lake Youth Corner Durga Puja,South Kolkata,22.506334,88.358412,Koshe Kosha (Near Lake Youth Corner Durga Puja),Authentic Bengali,920,0.92,700,Kosha Mangsho with Luchi,22.514506,88.356733
110,Mahamayatala Sarbojanin Durgotsab,South Kolkata,22.454012,88.381023,Banana Leaf (Near Mahamayatala Sarbojanin Durgotsab),South Indian,680,0.68,350,Ghee Roast Masala Dosa & Filter Coffee,22.451846,88.374837
110,Mahamayatala Sarbojanin Durgotsab,South Kolkata,22.454012,88.381023,Bar-B-Q (Near Mahamayatala Sarbojanin Durgotsab),Classic Chinese,820,0.82,1200,Peking Duck & Crispy Chilli Pork,22.458437,88.374627
111,Megacity Residents Puja Committee,South Kolkata,22.451012,88.385023,Bhojohori Manna (Near Megacity Residents Puja Committee),Traditional Bengali,770,0.77,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.44586,88.379987
111,Megacity Residents Puja Committee,South Kolkata,22.451012,88.385023,Banana Leaf (Near Megacity Residents Puja Committee),South Indian,630,0.63,350,Ghee Roast Masala Dosa & Filter Coffee,22.44873,88.379412
111,Megacity Residents Puja Committee,South Kolkata,22.451012,88.385023,Ganguram Sweets (Near Megacity Residents Puja Committee),Sweet Corner,650,0.65,180,Mishti Doi & Kesar Radhaballavi,22.451841,88.391278
112,Mohila Mahal Club Durga Puja,South Kolkata,22.511012,88.355023,Ganguram Sweets (Near Mohila Mahal Club Durga Puja),Sweet Corner,870,0.87,180,Mishti Doi & Kesar Radhaballavi,22.508764,88.346916
112,Mohila Mahal Club Durga Puja,South Kolkata,22.511012,88.355023,Oudh 1590 (Near Mohila Mahal Club Durga Puja),Awadhi Dining,570,0.57,1000,Raan Biryani & Galawati Kebab,22.513598,88.359818
113,Monohar Pukur Baisakhi Sangha,South Kolkata,22.518012,88.357023,6 Ballygunge Place (Near Monohar Pukur Baisakhi Sangha),Heritage Bengali,890,0.89,1100,Dab Chingri & Kosha Mangsho,22.515846,88.365358
113,Monohar Pukur Baisakhi Sangha,South Kolkata,22.518012,88.357023,Kasturi Restaurant (Near Monohar Pukur Baisakhi Sangha),Dhakai Bangladeshi Bengali,690,0.69,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.521819,88.36234
113,Monohar Pukur Baisakhi Sangha,South Kolkata,22.518012,88.357023,Bedwin (Near Monohar Pukur Baisakhi Sangha),Fast Food Roll Corner,760,0.76,200,Kathi Chicken Egg Roll,22.51172,88.354048
114,Mudiali Club Sarbojanin Durga Puja,South Kolkata,22.513512,88.349634,Bedwin (Near Mudiali Club Sarbojanin Durga Puja),Fast Food Roll Corner,560,0.56,200,Kathi Chicken Egg Roll,22.516998,88.345684
114,Mudiali Club Sarbojanin Durga Puja,South Kolkata,22.513512,88.349634,Chowman (Near Mudiali Club Sarbojanin Durga Puja),Chinese,810,0.81,700,Kolkata Style Chilli Chicken & Fried Rice,22.513934,88.357498
115,N.S.C. Sports Club Durga Puja,South Kolkata,22.510012,88.350023,Bijoli Grill (Near N.S.C. Sports Club Durga Puja),Bengali Seafood & Snacks,810,0.81,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.502922,88.352002
115,N.S.C. Sports Club Durga Puja,South Kolkata,22.510012,88.350023,Koshe Kosha (Near N.S.C. Sports Club Durga Puja),Authentic Bengali,830,0.83,700,Kosha Mangsho with Luchi,22.516054,88.345234
116,Naktala Udayan Sangha Durga Puja,South Kolkata,22.472712,88.364423,Saptapadi (Near Naktala Udayan Sangha Durga Puja),Bengali Fusion,720,0.72,800,Kacha Lonka Mangsho & Pulao Thali,22.469033,88.370198
116,Naktala Udayan Sangha Durga Puja,South Kolkata,22.472712,88.364423,Bedwin (Near Naktala Udayan Sangha Durga Puja),Fast Food Roll Corner,790,0.79,200,Kathi Chicken Egg Roll,22.468121,88.358538
116,Naktala Udayan Sangha Durga Puja,South Kolkata,22.472712,88.364423,Kasturi Restaurant (Near Naktala Udayan Sangha Durga Puja),Dhakai Bangladeshi Bengali,720,0.72,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.472708,88.371422
117,Naskarpara Sarbojanin Durgotsav,South Kolkata,22.469012,88.366023,Campari (Near Naskarpara Sarbojanin Durgotsav),Snack & Cutlet Joint,740,0.74,250,Fish Fry with Kasundi & Mutton Roll,22.469549,88.373193
117,Naskarpara Sarbojanin Durgotsav,South Kolkata,22.469012,88.366023,Roastery Coffee House (Near Naskarpara Sarbojanin Durgotsav),Cafe & Continental,780,0.78,800,Cranberry Cold Brew & Mac and Cheese,22.462723,88.362589
117,Naskarpara Sarbojanin Durgotsav,South Kolkata,22.469012,88.366023,Ganguram Sweets (Near Naskarpara Sarbojanin Durgotsav),Sweet Corner,980,0.98,180,Mishti Doi & Kesar Radhaballavi,22.466527,88.375168
118,New Alipore Suruchi Sangha Durga Puja,South Kolkata,22.517345,88.330823,Bar-B-Q (Near New Alipore Suruchi Sangha Durga Puja),Classic Chinese,920,0.92,1200,Peking Duck & Crispy Chilli Pork,22.518817,88.322018
118,New Alipore Suruchi Sangha Durga Puja,South Kolkata,22.517345,88.330823,6 Ballygunge Place (Near New Alipore Suruchi Sangha Durga Puja),Heritage Bengali,970,0.97,1100,Dab Chingri & Kosha Mangsho,22.52477,88.3258
118,New Alipore Suruchi Sangha Durga Puja,South Kolkata,22.517345,88.330823,Saptapadi (Near New Alipore Suruchi Sangha Durga Puja),Bengali Fusion,860,0.86,800,Kacha Lonka Mangsho & Pulao Thali,22.521213,88.323567
119,New Santoshpur Adi Durgotsab,South Kolkata,22.492012,88.378023,Bijoli Grill (Near New Santoshpur Adi Durgotsab),Bengali Seafood & Snacks,810,0.81,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.4867,88.3726
119,New Santoshpur Adi Durgotsab,South Kolkata,22.492012,88.378023,The Yellow Turtle (Near New Santoshpur Adi Durgotsab),Pan-Asian,830,0.83,850,Dim Sums & Hakka Noodles,22.490648,88.370087
119,New Santoshpur Adi Durgotsab,South Kolkata,22.492012,88.378023,Oudh 1590 (Near New Santoshpur Adi Durgotsab),Awadhi Dining,820,0.82,1000,Raan Biryani & Galawati Kebab,22.49592,88.371247
120,Paddapukur Barwari Samity,South Kolkata,22.533012,88.351023,Kasturi Restaurant (Near Paddapukur Barwari Samity),Dhakai Bangladeshi Bengali,880,0.88,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.540796,88.352804
120,Paddapukur Barwari Samity,South Kolkata,22.533012,88.351023,Saptapadi (Near Paddapukur Barwari Samity),Bengali Fusion,690,0.69,800,Kacha Lonka Mangsho & Pulao Thali,22.537243,88.355955
121,Paddapukur Youth Association Durga Puja,South Kolkata,22.532334,88.351412,Bhojohori Manna (Near Paddapukur Youth Association Durga Puja),Traditional Bengali,610,0.61,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.533589,88.345635
121,Paddapukur Youth Association Durga Puja,South Kolkata,22.532334,88.351412,Ganguram Sweets (Near Paddapukur Youth Association Durga Puja),Sweet Corner,920,0.92,180,Mishti Doi & Kesar Radhaballavi,22.526798,88.358092
121,Paddapukur Youth Association Durga Puja,South Kolkata,22.532334,88.351412,Balaram Mullick & Radharaman Mullick (Near Paddapukur Youth Association Durga Puja),Iconic Mishti,750,0.75,250,Baked Rosogolla & Mango Sandesh,22.531377,88.358633
122,Pally Mangal Samity,South Kolkata,22.531645,88.350734,Bar-B-Q (Near Pally Mangal Samity),Classic Chinese,960,0.96,1200,Peking Duck & Crispy Chilli Pork,22.529215,88.359697
122,Pally Mangal Samity,South Kolkata,22.531645,88.350734,Banana Leaf (Near Pally Mangal Samity),South Indian,920,0.92,350,Ghee Roast Masala Dosa & Filter Coffee,22.534426,88.342301
123,Panchanna Gram Adhibasibrinda,South Kolkata,22.508012,88.391023,Balaram Mullick & Radharaman Mullick (Near Panchanna Gram Adhibasibrinda),Iconic Mishti,960,0.96,250,Baked Rosogolla & Mango Sandesh,22.513552,88.383836
123,Panchanna Gram Adhibasibrinda,South Kolkata,22.508012,88.391023,Arsalan (Near Panchanna Gram Adhibasibrinda),Mughlai,850,0.85,750,Mutton Special Biryani & Firni,22.515638,88.389984
123,Panchanna Gram Adhibasibrinda,South Kolkata,22.508012,88.391023,Roastery Coffee House (Near Panchanna Gram Adhibasibrinda),Cafe & Continental,960,0.96,800,Cranberry Cold Brew & Mac and Cheese,22.510932,88.382232
124,Paschim Putiary Sarbojanin Nabo Durgotsav,South Kolkata,22.473012,88.348023,Balaram Mullick & Radharaman Mullick (Near Paschim Putiary Sarbojanin Nabo Durgotsav),Iconic Mishti,640,0.64,250,Baked Rosogolla & Mango Sandesh,22.477141,88.352383
124,Paschim Putiary Sarbojanin Nabo Durgotsav,South Kolkata,22.473012,88.348023,Roastery Coffee House (Near Paschim Putiary Sarbojanin Nabo Durgotsav),Cafe & Continental,690,0.69,800,Cranberry Cold Brew & Mac and Cheese,22.472973,88.341315
124,Paschim Putiary Sarbojanin Nabo Durgotsav,South Kolkata,22.473012,88.348023,6 Ballygunge Place (Near Paschim Putiary Sarbojanin Nabo Durgotsav),Heritage Bengali,640,0.64,1100,Dab Chingri & Kosha Mangsho,22.468767,88.352253
125,Patuli Sarbojanin Durgotsab,South Kolkata,22.468012,88.382023,Oudh 1590 (Near Patuli Sarbojanin Durgotsab),Awadhi Dining,530,0.53,1000,Raan Biryani & Galawati Kebab,22.471592,88.378597
125,Patuli Sarbojanin Durgotsab,South Kolkata,22.468012,88.382023,Bijoli Grill (Near Patuli Sarbojanin Durgotsab),Bengali Seafood & Snacks,780,0.78,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.47409,88.378174
125,Patuli Sarbojanin Durgotsab,South Kolkata,22.468012,88.382023,Banana Leaf (Near Patuli Sarbojanin Durgotsab),South Indian,620,0.62,350,Ghee Roast Masala Dosa & Filter Coffee,22.473183,88.384355
126,Peyarabagan Sarbojanin Durgotsab,South Kolkata,22.515012,88.363023,Saptapadi (Near Peyarabagan Sarbojanin Durgotsab),Bengali Fusion,580,0.58,800,Kacha Lonka Mangsho & Pulao Thali,22.519961,88.361155
126,Peyarabagan Sarbojanin Durgotsab,South Kolkata,22.515012,88.363023,Ganguram Sweets (Near Peyarabagan Sarbojanin Durgotsab),Sweet Corner,660,0.66,180,Mishti Doi & Kesar Radhaballavi,22.50905,88.36332
126,Peyarabagan Sarbojanin Durgotsab,South Kolkata,22.515012,88.363023,Kasturi Restaurant (Near Peyarabagan Sarbojanin Durgotsab),Dhakai Bangladeshi Bengali,560,0.56,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.518858,88.35948
127,Picnic Sunrise Club,South Kolkata,22.514012,88.388023,Roastery Coffee House (Near Picnic Sunrise Club),Cafe & Continental,690,0.69,800,Cranberry Cold Brew & Mac and Cheese,22.519939,88.385925
127,Picnic Sunrise Club,South Kolkata,22.514012,88.388023,Koshe Kosha (Near Picnic Sunrise Club),Authentic Bengali,840,0.84,700,Kosha Mangsho with Luchi,22.506656,88.385982
128,Pragati Sangha Durga Puja,South Kolkata,22.513334,88.388412,Ganguram Sweets (Near Pragati Sangha Durga Puja),Sweet Corner,900,0.9,180,Mishti Doi & Kesar Radhaballavi,22.507251,88.382597
128,Pragati Sangha Durga Puja,South Kolkata,22.513334,88.388412,Oudh 1590 (Near Pragati Sangha Durga Puja),Awadhi Dining,950,0.95,1000,Raan Biryani & Galawati Kebab,22.511738,88.397489
129,Pragati Sangha Durgotsab Committee,South Kolkata,22.512645,88.387734,Campari (Near Pragati Sangha Durgotsab Committee),Snack & Cutlet Joint,960,0.96,250,Fish Fry with Kasundi & Mutton Roll,22.517986,88.380374
129,Pragati Sangha Durgotsab Committee,South Kolkata,22.512645,88.387734,Koshe Kosha (Near Pragati Sangha Durgotsab Committee),Authentic Bengali,570,0.57,700,Kosha Mangsho with Luchi,22.510618,88.382638
129,Pragati Sangha Durgotsab Committee,South Kolkata,22.512645,88.387734,Bijoli Grill (Near Pragati Sangha Durgotsab Committee),Bengali Seafood & Snacks,770,0.77,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.519541,88.386695
130,Purbachal Residents Sarbojanin Durgotsav,South Kolkata,22.478012,88.378023,Kasturi Restaurant (Near Purbachal Residents Sarbojanin Durgotsav),Dhakai Bangladeshi Bengali,610,0.61,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.481982,88.382141
130,Purbachal Residents Sarbojanin Durgotsav,South Kolkata,22.478012,88.378023,Roastery Coffee House (Near Purbachal Residents Sarbojanin Durgotsav),Cafe & Continental,910,0.91,800,Cranberry Cold Brew & Mac and Cheese,22.470113,88.380506
130,Purbachal Residents Sarbojanin Durgotsav,South Kolkata,22.478012,88.378023,Arsalan (Near Purbachal Residents Sarbojanin Durgotsav),Mughlai,820,0.82,750,Mutton Special Biryani & Firni,22.473346,88.371827
131,Putiary Sarbojanin Durgotsab Committee,South Kolkata,22.472012,88.347023,Kasturi Restaurant (Near Putiary Sarbojanin Durgotsab Committee),Dhakai Bangladeshi Bengali,630,0.63,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.476017,88.351379
131,Putiary Sarbojanin Durgotsab Committee,South Kolkata,22.472012,88.347023,Bhojohori Manna (Near Putiary Sarbojanin Durgotsab Committee),Traditional Bengali,780,0.78,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.478421,88.350191
132,Ramgarh Satapally Sarbojanin Durgotsav Committee,South Kolkata,22.481012,88.372023,Campari (Near Ramgarh Satapally Sarbojanin Durgotsav Committee),Snack & Cutlet Joint,670,0.67,250,Fish Fry with Kasundi & Mutton Roll,22.484648,88.377233
132,Ramgarh Satapally Sarbojanin Durgotsav Committee,South Kolkata,22.481012,88.372023,Bijoli Grill (Near Ramgarh Satapally Sarbojanin Durgotsav Committee),Bengali Seafood & Snacks,940,0.94,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.489421,88.372184
133,Rashbehari Suhrid Sangha,South Kolkata,22.518012,88.351023,Arsalan (Near Rashbehari Suhrid Sangha),Mughlai,890,0.89,750,Mutton Special Biryani & Firni,22.524216,88.356537
133,Rashbehari Suhrid Sangha,South Kolkata,22.518012,88.351023,Bar-B-Q (Near Rashbehari Suhrid Sangha),Classic Chinese,920,0.92,1200,Peking Duck & Crispy Chilli Pork,22.523638,88.357614
134,Russa Madhyapally Sarbojanin Durgotsav,South Kolkata,22.493012,88.353023,Bijoli Grill (Near Russa Madhyapally Sarbojanin Durgotsav),Bengali Seafood & Snacks,600,0.6,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.498147,88.354909
134,Russa Madhyapally Sarbojanin Durgotsav,South Kolkata,22.493012,88.353023,Bhojohori Manna (Near Russa Madhyapally Sarbojanin Durgotsav),Traditional Bengali,860,0.86,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.485339,88.351659
134,Russa Madhyapally Sarbojanin Durgotsav,South Kolkata,22.493012,88.353023,6 Ballygunge Place (Near Russa Madhyapally Sarbojanin Durgotsav),Heritage Bengali,860,0.86,1100,Dab Chingri & Kosha Mangsho,22.485321,88.354266
135,Sahapur Suhrid Sangha Durga Puja Committee,South Kolkata,22.503012,88.328023,Chowman (Near Sahapur Suhrid Sangha Durga Puja Committee),Chinese,750,0.75,700,Kolkata Style Chilli Chicken & Fried Rice,22.5094,88.325571
135,Sahapur Suhrid Sangha Durga Puja Committee,South Kolkata,22.503012,88.328023,Oudh 1590 (Near Sahapur Suhrid Sangha Durga Puja Committee),Awadhi Dining,540,0.54,1000,Raan Biryani & Galawati Kebab,22.504024,88.322886
135,Sahapur Suhrid Sangha Durga Puja Committee,South Kolkata,22.503012,88.328023,Bijoli Grill (Near Sahapur Suhrid Sangha Durga Puja Committee),Bengali Seafood & Snacks,930,0.93,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.494767,88.326821
136,Sammilani Durga Puja,South Kolkata,22.502334,88.328412,6 Ballygunge Place (Near Sammilani Durga Puja),Heritage Bengali,910,0.91,1100,Dab Chingri & Kosha Mangsho,22.494972,88.332366
136,Sammilani Durga Puja,South Kolkata,22.502334,88.328412,Kasturi Restaurant (Near Sammilani Durga Puja),Dhakai Bangladeshi Bengali,570,0.57,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.501128,88.323024
136,Sammilani Durga Puja,South Kolkata,22.502334,88.328412,Bijoli Grill (Near Sammilani Durga Puja),Bengali Seafood & Snacks,720,0.72,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.507584,88.324271
137,Sanghasree Kalighat Durga Puja,South Kolkata,22.522012,88.347023,Arsalan (Near Sanghasree Kalighat Durga Puja),Mughlai,650,0.65,750,Mutton Special Biryani & Firni,22.518072,88.342332
137,Sanghasree Kalighat Durga Puja,South Kolkata,22.522012,88.347023,Balaram Mullick & Radharaman Mullick (Near Sanghasree Kalighat Durga Puja),Iconic Mishti,770,0.77,250,Baked Rosogolla & Mango Sandesh,22.518843,88.353691
137,Sanghasree Kalighat Durga Puja,South Kolkata,22.522012,88.347023,Banana Leaf (Near Sanghasree Kalighat Durga Puja),South Indian,990,0.99,350,Ghee Roast Masala Dosa & Filter Coffee,22.513312,88.345204
138,Santoshpur Avenue South,South Kolkata,22.495012,88.376023,Chowman (Near Santoshpur Avenue South),Chinese,880,0.88,700,Kolkata Style Chilli Chicken & Fried Rice,22.501001,88.381658
138,Santoshpur Avenue South,South Kolkata,22.495012,88.376023,Ganguram Sweets (Near Santoshpur Avenue South),Sweet Corner,820,0.82,180,Mishti Doi & Kesar Radhaballavi,22.500344,88.370482
138,Santoshpur Avenue South,South Kolkata,22.495012,88.376023,Kasturi Restaurant (Near Santoshpur Avenue South),Dhakai Bangladeshi Bengali,770,0.77,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.499633,88.370423
139,Santoshpur Lake Pally Durga Puja,South Kolkata,22.494334,88.376412,Koshe Kosha (Near Santoshpur Lake Pally Durga Puja),Authentic Bengali,680,0.68,700,Kosha Mangsho with Luchi,22.488445,88.378316
139,Santoshpur Lake Pally Durga Puja,South Kolkata,22.494334,88.376412,Bijoli Grill (Near Santoshpur Lake Pally Durga Puja),Bengali Seafood & Snacks,710,0.71,500,Bhetki Fish Batter Fry & Prawn Cutlet,22.499643,88.380295
139,Santoshpur Lake Pally Durga Puja,South Kolkata,22.494334,88.376412,Campari (Near Santoshpur Lake Pally Durga Puja),Snack & Cutlet Joint,720,0.72,250,Fish Fry with Kasundi & Mutton Roll,22.491023,88.370384
140,Santoshpur Trikon Park Durgotsab,South Kolkata,22.493645,88.375734,Arsalan (Near Santoshpur Trikon Park Durgotsab),Mughlai,560,0.56,750,Mutton Special Biryani & Firni,22.497998,88.378516
140,Santoshpur Trikon Park Durgotsab,South Kolkata,22.493645,88.375734,Banana Leaf (Near Santoshpur Trikon Park Durgotsab),South Indian,720,0.72,350,Ghee Roast Masala Dosa & Filter Coffee,22.493424,88.368738
140,Santoshpur Trikon Park Durgotsab,South Kolkata,22.493645,88.375734,Kasturi Restaurant (Near Santoshpur Trikon Park Durgotsab),Dhakai Bangladeshi Bengali,690,0.69,650,Kochu Pata Diye Chingri Bhapa & Dhakai Mangsho,22.497913,88.380628
141,Shibmandir Sarbojanin Durgotsab Samiti,South Kolkata,22.515234,88.350845,Bhojohori Manna (Near Shibmandir Sarbojanin Durgotsab Samiti),Traditional Bengali,710,0.71,750,"Ilish Bhapa, Kosha Mangsho & Basanti Pulao",22.519734,88.34592
141,Shibmandir Sarbojanin Durgotsab Samiti,South Kolkata,22.515234,88.350845,Oudh 1590 (Near Shibmandir Sarbojanin Durgotsab Samiti),Awadhi Dining,950,0.95,1000,Raan Biryani & Galawati Kebab,22.50763,88.355145
142,Singhi Park Sarbojanin Durga Puja,South Kolkata,22.519323,88.365412,Saptapadi (Near Singhi Park Sarbojanin Durga Puja),Bengali Fusion,680,0.68,800,Kacha Lonka Mangsho & Pulao Thali,22.513896,88.362302
142,Singhi Park Sarbojanin Durga Puja,South Kolkata,22.519323,88.365412,Chowman (Near Singhi Park Sarbojanin Durga Puja),Chinese,620,0.62,700,Kolkata Style Chilli Chicken & Fried Rice,22.516222,88.360389
143,Sonarpur Sarbojanin Durgotsav Puja Committee,South Kolkata,22.443012,88.428023,Oudh 1590 (Near Sonarpur Sarbojanin Durgotsav Puja Committee),Awadhi Dining,910,0.91,1000,Raan Biryani & Galawati Kebab,22.437471,88.434562
